Image Address,Target Index,Target Right Ascension,Target Declination,Survey,Band,Number of Central Blobs,Main Blob Center,Main Blob Radius,Main Blob Displacement,Percent Outside Diffraction,Threshold Value,Percent of Image White,Validation,Error
FITS/TAM/index-13/WISE+(AllWISE)--w1,13,91.4513962,-16.9593784,WISE,w1,1,"(22, 22)",8,1.4142135623730951,0.0,0.326171875,0.11160493827160493,,NULL
FITS/TAM/index-13/2MASS--J,13,91.4513962,-16.9593784,2MASS,J,1,"(30, 29)",4,2.23606797749979,0.0,0.310546875,0.01639344262295082,,NULL
FITS/TAM/index-13/2MASS--H,13,91.4513962,-16.9593784,2MASS,H,1,"(30, 29)",4,2.23606797749979,0.0,0.287109375,0.014780972856758936,,NULL
FITS/TAM/index-14/WISE+(AllWISE)--w3,14,95.0226826,-23.1053182,WISE,w3,1,"(21, 22)",9,2.23606797749979,0.18611111111111112,0.423828125,0.1873737373737374,,NULL
FITS/TAM/index-14/WISE+(AllWISE)--w2,14,95.0226826,-23.1053182,WISE,w2,1,"(21, 22)",8,2.23606797749979,0.0,0.345703125,0.11515151515151516,,NULL
FITS/TAM/index-14/DSS--DSS1+Blue,14,95.0226826,-23.1053182,DSS,DSS1+Blue,1,"(28, 31)",15,2.23606797749979,0.3933002481389578,0.490234375,0.27768361581920903,,NULL
FITS/TAM/index-14/DSS--DSS1+Red,14,95.0226826,-23.1053182,DSS,DSS1+Red,1,"(29, 30)",15,1.0,0.45240761478163494,0.509765625,0.27994350282485875,,NULL
FITS/TAM/index-14/DSS--DSS2+Blue,14,95.0226826,-23.1053182,DSS,DSS2+Blue,1,"(17, 17)",9,1.4142135623730951,0.4253246753246753,0.626953125,0.31020408163265306,,NULL
FITS/TAM/index-14/2MASS--K,14,95.0226826,-23.1053182,2MASS,K,1,"(29, 30)",4,2.23606797749979,0.0,0.326171875,0.011824778285407149,,NULL
FITS/TAM/index-14/WISE+(AllWISE)--w4,14,95.0226826,-23.1053182,WISE,w4,0,NULL,NULL,NULL,NULL,0.642578125,0.4090909090909091,0,Image lacks central blob
FITS/TAM/index-14/DSS--DSS2+Red,14,95.0226826,-23.1053182,DSS,DSS2+Red,1,"(29, 30)",14,1.0,0.216260162601626,0.451171875,0.17570621468926553,,NULL
FITS/TAM/index-14/DSS--DSS2+IR,14,95.0226826,-23.1053182,DSS,DSS2+IR,1,"(29, 30)",9,1.0,0.0,0.416015625,0.09915254237288136,,NULL
FITS/TAM/index-14/WISE+(AllWISE)--w1,14,95.0226826,-23.1053182,WISE,w1,1,"(21, 22)",8,2.23606797749979,0.0,0.345703125,0.11464646464646465,,NULL
FITS/TAM/index-14/2MASS--J,14,95.0226826,-23.1053182,2MASS,J,1,"(29, 30)",4,2.23606797749979,0.0,0.333984375,0.013437248051599033,,NULL
FITS/TAM/index-14/2MASS--H,14,95.0226826,-23.1053182,2MASS,H,1,"(29, 30)",4,2.23606797749979,0.0,0.326171875,0.01209352324643913,,NULL
FITS/TAM/index-15/WISE+(AllWISE)--w3,15,53.6387539,-64.7092711,WISE,w3,1,"(22, 22)",11,1.4142135623730951,0.3752665245202559,0.412109375,0.23160493827160494,,NULL
FITS/TAM/index-15/WISE+(AllWISE)--w2,15,53.6387539,-64.7092711,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.345703125,0.11506172839506174,,NULL
FITS/TAM/index-15/DSS--DSS2+Blue,15,53.6387539,-64.7092711,DSS,DSS2+Blue,1,"(17, 17)",9,1.4142135623730951,0.5449871465295629,0.642578125,0.37387755102040815,,NULL
FITS/TAM/index-15/2MASS--K,15,53.6387539,-64.7092711,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.322265625,0.013437248051599033,,NULL
FITS/TAM/index-15/WISE+(AllWISE)--w4,15,53.6387539,-64.7092711,WISE,w4,0,NULL,NULL,NULL,NULL,0.572265625,0.4469135802469136,0,Image lacks central blob
FITS/TAM/index-15/DSS--DSS2+Red,15,53.6387539,-64.7092711,DSS,DSS2+Red,1,"(28, 28)",11,2.8284271247461903,0.08471074380165289,0.447265625,0.15627693191611605,,NULL
FITS/TAM/index-15/DSS--DSS2+IR,15,53.6387539,-64.7092711,DSS,DSS2+IR,1,"(29, 30)",9,1.0,0.0,0.388671875,0.08954802259887006,,NULL
FITS/TAM/index-15/WISE+(AllWISE)--w1,15,53.6387539,-64.7092711,WISE,w1,1,"(22, 22)",8,1.4142135623730951,0.0,0.353515625,0.12345679012345678,,NULL
FITS/TAM/index-15/2MASS--J,15,53.6387539,-64.7092711,2MASS,J,1,"(29, 29)",4,2.8284271247461903,0.0,0.341796875,0.014243482934694974,,NULL
FITS/TAM/index-15/2MASS--H,15,53.6387539,-64.7092711,2MASS,H,1,"(29, 29)",4,2.8284271247461903,0.0,0.330078125,0.01236226820747111,,NULL
FITS/TAM/index-16/WISE+(AllWISE)--w3,16,109.5421409,-52.0327624,WISE,w3,1,"(22, 22)",9,1.4142135623730951,0.22894736842105262,0.419921875,0.1891358024691358,,NULL
FITS/TAM/index-16/WISE+(AllWISE)--w2,16,109.5421409,-52.0327624,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.341796875,0.11358024691358025,,NULL
FITS/TAM/index-16/DSS--DSS2+Blue,16,109.5421409,-52.0327624,DSS,DSS2+Blue,1,"(18, 16)",9,2.0,0.5438144329896907,0.544921875,0.45,,NULL
FITS/TAM/index-16/2MASS--K,16,109.5421409,-52.0327624,2MASS,K,1,"(30, 30)",4,1.4142135623730951,0.0,0.322265625,0.010749798441279226,,NULL
FITS/TAM/index-16/WISE+(AllWISE)--w4,16,109.5421409,-52.0327624,WISE,w4,0,NULL,NULL,NULL,NULL,0.595703125,0.42864197530864195,0,Image lacks central blob
FITS/TAM/index-16/DSS--DSS2+Red,16,109.5421409,-52.0327624,DSS,DSS2+Red,1,"(28, 30)",11,2.0,0.04926108374384237,0.423828125,0.1211864406779661,,NULL
FITS/TAM/index-16/DSS--DSS2+IR,16,109.5421409,-52.0327624,DSS,DSS2+IR,1,"(28, 30)",7,2.0,0.0,0.388671875,0.07457627118644068,,NULL
FITS/TAM/index-16/WISE+(AllWISE)--w1,16,109.5421409,-52.0327624,WISE,w1,1,"(22, 22)",7,1.4142135623730951,0.0,0.341796875,0.10320987654320987,,NULL
FITS/TAM/index-16/2MASS--J,16,109.5421409,-52.0327624,2MASS,J,1,"(30, 30)",4,1.4142135623730951,0.0,0.310546875,0.01236226820747111,,NULL
FITS/TAM/index-16/2MASS--H,16,109.5421409,-52.0327624,2MASS,H,1,"(30, 30)",4,1.4142135623730951,0.0,0.318359375,0.011018543402311207,,NULL
FITS/TAM/index-17/WISE+(AllWISE)--w3,17,295.672729,-46.0472832,WISE,w3,0,NULL,NULL,NULL,NULL,0.431640625,0.20867768595041322,0,Image lacks central blob
FITS/TAM/index-17/WISE+(AllWISE)--w2,17,295.672729,-46.0472832,WISE,w2,1,"(21, 22)",8,1.0,0.0,0.353515625,0.11466942148760331,,NULL
FITS/TAM/index-17/DSS--DSS2+Blue,17,295.672729,-46.0472832,DSS,DSS2+Blue,1,"(17, 17)",9,1.4142135623730951,0.39590443686006827,0.603515625,0.29959183673469386,,NULL
FITS/TAM/index-17/2MASS--K,17,295.672729,-46.0472832,2MASS,K,1,"(29, 30)",4,2.23606797749979,0.0,0.333984375,0.010212308519215264,,NULL
FITS/TAM/index-17/WISE+(AllWISE)--w4,17,295.672729,-46.0472832,WISE,w4,0,NULL,NULL,NULL,NULL,0.568359375,0.43956611570247933,0,Image lacks central blob
FITS/TAM/index-17/DSS--DSS2+Red,17,295.672729,-46.0472832,DSS,DSS2+Red,1,"(29, 31)",14,1.4142135623730951,0.1853146853146853,0.439453125,0.16497175141242937,,NULL
FITS/TAM/index-17/DSS--DSS2+IR,17,295.672729,-46.0472832,DSS,DSS2+IR,1,"(29, 30)",9,1.0,0.0,0.416015625,0.10282485875706214,,NULL
FITS/TAM/index-17/WISE+(AllWISE)--w1,17,295.672729,-46.0472832,WISE,w1,1,"(21, 21)",7,1.4142135623730951,0.0,0.345703125,0.10898760330578512,,NULL
FITS/TAM/index-17/2MASS--J,17,295.672729,-46.0472832,2MASS,J,1,"(29, 30)",4,2.23606797749979,0.0,0.337890625,0.013437248051599033,,NULL
FITS/TAM/index-17/2MASS--H,17,295.672729,-46.0472832,2MASS,H,1,"(29, 30)",4,2.23606797749979,0.0,0.330078125,0.010749798441279226,,NULL
FITS/TAM/index-18/WISE+(AllWISE)--w3,18,329.9487775,-59.5699984,WISE,w3,1,"(21, 22)",9,2.23606797749979,0.22074468085106383,0.416015625,0.19111111111111112,,NULL
FITS/TAM/index-18/WISE+(AllWISE)--w2,18,329.9487775,-59.5699984,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.341796875,0.11358024691358025,,NULL
FITS/TAM/index-18/DSS--DSS2+Blue,18,329.9487775,-59.5699984,DSS,DSS2+Blue,1,"(17, 17)",9,1.4142135623730951,0.5014084507042254,0.583984375,0.34122448979591835,,NULL
FITS/TAM/index-18/2MASS--K,18,329.9487775,-59.5699984,2MASS,K,1,"(29, 30)",4,2.23606797749979,0.0,0.298828125,0.013168503090567052,,NULL
FITS/TAM/index-18/WISE+(AllWISE)--w4,18,329.9487775,-59.5699984,WISE,w4,0,NULL,NULL,NULL,NULL,0.646484375,0.48098765432098767,0,Image lacks central blob
FITS/TAM/index-18/DSS--DSS2+Red,18,329.9487775,-59.5699984,DSS,DSS2+Red,1,"(29, 29)",14,1.4142135623730951,0.2058319039451115,0.435546875,0.1652542372881356,,NULL
FITS/TAM/index-18/DSS--DSS2+IR,18,329.9487775,-59.5699984,DSS,DSS2+IR,1,"(29, 30)",9,1.0,0.0,0.408203125,0.09774011299435029,,NULL
FITS/TAM/index-18/WISE+(AllWISE)--w1,18,329.9487775,-59.5699984,WISE,w1,1,"(22, 22)",8,1.4142135623730951,0.0,0.341796875,0.11160493827160493,,NULL
FITS/TAM/index-18/2MASS--J,18,329.9487775,-59.5699984,2MASS,J,1,"(29, 30)",4,2.23606797749979,0.0,0.314453125,0.013974737973662993,,NULL
FITS/TAM/index-18/2MASS--H,18,329.9487775,-59.5699984,2MASS,H,1,"(29, 30)",4,2.23606797749979,0.0,0.318359375,0.013437248051599033,,NULL
FITS/TAM/index-19/WISE+(AllWISE)--w3,19,102.1496634,-58.4672923,WISE,w3,1,"(22, 22)",11,1.4142135623730951,0.23097112860892388,0.404296875,0.18814814814814815,,NULL
FITS/TAM/index-19/WISE+(AllWISE)--w2,19,102.1496634,-58.4672923,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.345703125,0.11160493827160493,,NULL
FITS/TAM/index-19/DSS--DSS2+Blue,19,102.1496634,-58.4672923,DSS,DSS2+Blue,1,"(17, 18)",9,1.0,0.4716417910447761,0.583984375,0.3616326530612245,,NULL
FITS/TAM/index-19/2MASS--K,19,102.1496634,-58.4672923,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.318359375,0.011018543402311207,,NULL
FITS/TAM/index-19/WISE+(AllWISE)--w4,19,102.1496634,-58.4672923,WISE,w4,0,NULL,NULL,NULL,NULL,0.583984375,0.4414814814814815,0,Image lacks central blob
FITS/TAM/index-19/DSS--DSS2+Red,19,102.1496634,-58.4672923,DSS,DSS2+Red,1,"(29, 29)",11,1.4142135623730951,0.06326034063260341,0.431640625,0.12984774490089054,,NULL
FITS/TAM/index-19/DSS--DSS2+IR,19,102.1496634,-58.4672923,DSS,DSS2+IR,1,"(29, 30)",9,1.0,0.0,0.396484375,0.08728813559322034,,NULL
FITS/TAM/index-19/WISE+(AllWISE)--w1,19,102.1496634,-58.4672923,WISE,w1,1,"(22, 22)",7,1.4142135623730951,0.0,0.333984375,0.10962962962962963,,NULL
FITS/TAM/index-19/2MASS--J,19,102.1496634,-58.4672923,2MASS,J,1,"(29, 29)",4,2.8284271247461903,0.0,0.333984375,0.013437248051599033,,NULL
FITS/TAM/index-19/2MASS--H,19,102.1496634,-58.4672923,2MASS,H,1,"(29, 29)",4,2.8284271247461903,0.0,0.322265625,0.011287288363343187,,NULL
FITS/TAM/index-20/WISE+(AllWISE)--w3,20,101.1926923,-52.4234837,WISE,w3,1,"(22, 22)",9,1.4142135623730951,0.22486772486772486,0.427734375,0.1871604938271605,,NULL
FITS/TAM/index-20/WISE+(AllWISE)--w2,20,101.1926923,-52.4234837,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.341796875,0.11259259259259259,,NULL
FITS/TAM/index-20/DSS--DSS2+Blue,20,101.1926923,-52.4234837,DSS,DSS2+Blue,1,"(17, 16)",9,2.23606797749979,0.3832752613240418,0.544921875,0.31020408163265306,,NULL
FITS/TAM/index-20/2MASS--K,20,101.1926923,-52.4234837,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.333984375,0.011018543402311207,,NULL
FITS/TAM/index-20/WISE+(AllWISE)--w4,20,101.1926923,-52.4234837,WISE,w4,0,NULL,NULL,NULL,NULL,0.560546875,0.43555555555555553,0,Image lacks central blob
FITS/TAM/index-20/DSS--DSS2+Red,20,101.1926923,-52.4234837,DSS,DSS2+Red,1,"(30, 29)",11,1.0,0.06855791962174941,0.443359375,0.13013501867279517,,NULL
FITS/TAM/index-20/DSS--DSS2+IR,20,101.1926923,-52.4234837,DSS,DSS2+IR,1,"(29, 30)",7,1.0,0.0,0.361328125,0.06694915254237288,,NULL
FITS/TAM/index-20/WISE+(AllWISE)--w1,20,101.1926923,-52.4234837,WISE,w1,1,"(22, 22)",7,1.4142135623730951,0.0,0.333984375,0.10024691358024691,,NULL
FITS/TAM/index-20/2MASS--J,20,101.1926923,-52.4234837,2MASS,J,1,"(29, 29)",4,2.8284271247461903,0.0,0.322265625,0.013168503090567052,,NULL
FITS/TAM/index-20/2MASS--H,20,101.1926923,-52.4234837,2MASS,H,1,"(29, 29)",4,2.8284271247461903,0.0,0.341796875,0.009943563558183283,,NULL
FITS/TAM/index-21/WISE+(AllWISE)--w3,21,285.5283182,-36.3617052,WISE,w3,0,NULL,NULL,NULL,NULL,0.435546875,0.23535353535353534,0,Image lacks central blob
FITS/TAM/index-21/WISE+(AllWISE)--w2,21,285.5283182,-36.3617052,WISE,w2,1,"(22, 21)",8,1.0,0.0,0.341796875,0.13232323232323231,,NULL
FITS/TAM/index-21/DSS--DSS2+Blue,21,285.5283182,-36.3617052,DSS,DSS2+Blue,1,"(19, 16)",9,2.23606797749979,0.33460076045627374,0.541015625,0.29551020408163264,,NULL
FITS/TAM/index-21/2MASS--K,21,285.5283182,-36.3617052,2MASS,K,1,"(30, 30)",4,1.4142135623730951,0.0,0.302734375,0.011018543402311207,,NULL
FITS/TAM/index-21/WISE+(AllWISE)--w4,21,285.5283182,-36.3617052,WISE,w4,0,NULL,NULL,NULL,NULL,0.537109375,0.45606060606060606,0,Image lacks central blob
FITS/TAM/index-21/DSS--DSS2+Red,21,285.5283182,-36.3617052,DSS,DSS2+Red,1,"(29, 29)",9,1.4142135623730951,0.0,0.400390625,0.10734463276836158,,NULL
FITS/TAM/index-21/DSS--DSS2+IR,21,285.5283182,-36.3617052,DSS,DSS2+IR,1,"(29, 31)",9,1.4142135623730951,0.0,0.396484375,0.08757062146892655,,NULL
FITS/TAM/index-21/WISE+(AllWISE)--w1,21,285.5283182,-36.3617052,WISE,w1,1,"(22, 21)",7,1.0,0.0,0.322265625,0.12272727272727273,,NULL
FITS/TAM/index-21/2MASS--J,21,285.5283182,-36.3617052,2MASS,J,1,"(30, 30)",4,1.4142135623730951,0.0,0.333984375,0.01209352324643913,,NULL
FITS/TAM/index-21/2MASS--H,21,285.5283182,-36.3617052,2MASS,H,1,"(30, 30)",4,1.4142135623730951,0.0,0.337890625,0.009674818597151304,,NULL
FITS/TAM/index-22/WISE+(AllWISE)--w3,22,169.8580186,-30.3230434,WISE,w3,0,NULL,NULL,NULL,NULL,0.474609375,0.18232323232323233,0,Image lacks central blob
FITS/TAM/index-22/WISE+(AllWISE)--w2,22,169.8580186,-30.3230434,WISE,w2,1,"(21, 22)",8,2.23606797749979,0.0,0.349609375,0.11565656565656565,,NULL
FITS/TAM/index-22/DSS--DSS1+Blue,22,169.8580186,-30.3230434,DSS,DSS1+Blue,1,"(29, 31)",15,1.4142135623730951,0.34543010752688175,0.478515625,0.2274011299435028,,NULL
FITS/TAM/index-22/DSS--DSS1+Red,22,169.8580186,-30.3230434,DSS,DSS1+Red,1,"(29, 31)",11,1.4142135623730951,0.08793456032719836,0.490234375,0.157909604519774,,NULL
FITS/TAM/index-22/DSS--DSS2+Blue,22,169.8580186,-30.3230434,DSS,DSS2+Blue,1,"(16, 17)",11,2.23606797749979,0.6703910614525139,0.564453125,0.5885714285714285,,NULL
FITS/TAM/index-22/2MASS--K,22,169.8580186,-30.3230434,2MASS,K,1,"(29, 30)",4,2.23606797749979,0.0,0.314453125,0.009406073636119323,,NULL
FITS/TAM/index-22/WISE+(AllWISE)--w4,22,169.8580186,-30.3230434,WISE,w4,0,NULL,NULL,NULL,NULL,0.642578125,0.4126262626262626,0,Image lacks central blob
FITS/TAM/index-22/DSS--DSS2+Red,22,169.8580186,-30.3230434,DSS,DSS2+Red,1,"(28, 29)",14,2.23606797749979,0.16337522441651706,0.439453125,0.16087331226659007,,NULL
FITS/TAM/index-22/DSS--DSS2+IR,22,169.8580186,-30.3230434,DSS,DSS2+IR,1,"(28, 30)",9,2.0,0.007246376811594203,0.392578125,0.08813559322033898,,NULL
FITS/TAM/index-22/WISE+(AllWISE)--w1,22,169.8580186,-30.3230434,WISE,w1,1,"(21, 22)",7,2.23606797749979,0.0,0.330078125,0.10555555555555556,,NULL
FITS/TAM/index-22/2MASS--J,22,169.8580186,-30.3230434,2MASS,J,1,"(29, 30)",4,2.23606797749979,0.0,0.330078125,0.01209352324643913,,NULL
FITS/TAM/index-22/2MASS--H,22,169.8580186,-30.3230434,2MASS,H,1,"(29, 30)",4,2.23606797749979,0.0,0.314453125,0.010749798441279226,,NULL
FITS/TAM/index-23/WISE+(AllWISE)--w3,23,356.7853034,15.650905,WISE,w3,0,NULL,NULL,NULL,NULL,0.439453125,0.18617283950617283,0,Image lacks central blob
FITS/TAM/index-23/WISE+(AllWISE)--w2,23,356.7853034,15.650905,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.341796875,0.11259259259259259,,NULL
FITS/TAM/index-23/DSS--DSS1+Blue,23,356.7853034,15.650905,DSS,DSS1+Blue,1,"(28, 31)",16,2.23606797749979,0.41970310391363025,0.501953125,0.33785310734463275,,NULL
FITS/TAM/index-23/DSS--DSS1+Red,23,356.7853034,15.650905,DSS,DSS1+Red,1,"(17, 17)",7,1.4142135623730951,0.17525773195876287,0.470703125,0.16816326530612244,,NULL
FITS/TAM/index-23/DSS--DSS2+Blue,23,356.7853034,15.650905,DSS,DSS2+Blue,1,"(29, 30)",14,1.0,0.1657559198542805,0.431640625,0.16299435028248588,,NULL
FITS/TAM/index-23/2MASS--K,23,356.7853034,15.650905,2MASS,K,1,"(30, 30)",4,1.4142135623730951,0.0,0.333984375,0.009674818597151304,,NULL
FITS/TAM/index-23/WISE+(AllWISE)--w4,23,356.7853034,15.650905,WISE,w4,0,NULL,NULL,NULL,NULL,0.638671875,0.42814814814814817,0,Image lacks central blob
FITS/TAM/index-23/DSS--DSS2+Red,23,356.7853034,15.650905,DSS,DSS2+Red,1,"(29, 30)",9,1.0,0.0,0.404296875,0.08672316384180791,,NULL
FITS/TAM/index-23/DSS--DSS2+IR,23,356.7853034,15.650905,DSS,DSS2+IR,1,"(29, 30)",7,1.0,0.0,0.412109375,0.0480225988700565,,NULL
FITS/TAM/index-23/WISE+(AllWISE)--w1,23,356.7853034,15.650905,WISE,w1,1,"(22, 22)",7,1.4142135623730951,0.0,0.330078125,0.09382716049382717,,NULL
FITS/TAM/index-23/2MASS--J,23,356.7853034,15.650905,2MASS,J,1,"(29, 30)",4,2.23606797749979,0.0,0.291015625,0.01209352324643913,,NULL
FITS/TAM/index-23/2MASS--H,23,356.7853034,15.650905,2MASS,H,1,"(29, 30)",4,2.23606797749979,0.0,0.318359375,0.011018543402311207,,NULL
FITS/TAM/index-24/WISE+(AllWISE)--w3,24,102.3064095,-46.7095159,WISE,w3,1,"(22, 22)",9,1.4142135623730951,0.23298429319371727,0.408203125,0.18962962962962962,,NULL
FITS/TAM/index-24/WISE+(AllWISE)--w2,24,102.3064095,-46.7095159,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.341796875,0.1111111111111111,,NULL
FITS/TAM/index-24/DSS--DSS2+Blue,24,102.3064095,-46.7095159,DSS,DSS2+Blue,1,"(18, 16)",11,2.0,0.6666666666666666,0.443359375,0.8359183673469388,,NULL
FITS/TAM/index-24/2MASS--K,24,102.3064095,-46.7095159,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.333984375,0.011824778285407149,,NULL
FITS/TAM/index-24/WISE+(AllWISE)--w4,24,102.3064095,-46.7095159,WISE,w4,0,NULL,NULL,NULL,NULL,0.630859375,0.4237037037037037,0,Image lacks central blob
FITS/TAM/index-24/DSS--DSS2+Red,24,102.3064095,-46.7095159,DSS,DSS2+Red,1,"(29, 29)",15,1.4142135623730951,0.34097035040431267,0.423828125,0.23135593220338982,,NULL
FITS/TAM/index-24/DSS--DSS2+IR,24,102.3064095,-46.7095159,DSS,DSS2+IR,1,"(29, 30)",11,1.0,0.05188679245283019,0.412109375,0.12175141242937854,,NULL
FITS/TAM/index-24/WISE+(AllWISE)--w1,24,102.3064095,-46.7095159,WISE,w1,1,"(22, 22)",8,1.4142135623730951,0.0,0.345703125,0.11851851851851852,,NULL
FITS/TAM/index-24/2MASS--J,24,102.3064095,-46.7095159,2MASS,J,1,"(30, 29)",4,2.23606797749979,0.0,0.314453125,0.015049717817790917,,NULL
FITS/TAM/index-24/2MASS--H,24,102.3064095,-46.7095159,2MASS,H,1,"(30, 29)",4,2.23606797749979,0.0,0.333984375,0.01236226820747111,,NULL
FITS/TAM/index-25/WISE+(AllWISE)--w3,25,51.4828106,-35.9208869,WISE,w3,1,"(21, 22)",11,1.0,0.2729528535980149,0.376953125,0.20816115702479338,,NULL
FITS/TAM/index-25/WISE+(AllWISE)--w2,25,51.4828106,-35.9208869,WISE,w2,1,"(22, 22)",8,0.0,0.00390625,0.357421875,0.1322314049586777,,NULL
FITS/TAM/index-25/DSS--DSS2+Blue,25,51.4828106,-35.9208869,DSS,DSS2+Blue,1,"(10, 16)",9,8.246211251235321,0.6697819314641744,0.580078125,0.8702040816326531,,NULL
FITS/TAM/index-25/2MASS--K,25,51.4828106,-35.9208869,2MASS,K,1,"(29, 30)",4,2.23606797749979,0.0,0.322265625,0.01612469766191884,,NULL
FITS/TAM/index-25/WISE+(AllWISE)--w4,25,51.4828106,-35.9208869,WISE,w4,0,NULL,NULL,NULL,NULL,0.525390625,0.47520661157024796,0,Image lacks central blob
FITS/TAM/index-25/DSS--DSS2+Red,25,51.4828106,-35.9208869,DSS,DSS2+Red,1,"(29, 29)",15,1.4142135623730951,0.3948019801980198,0.474609375,0.27721918988796324,,NULL
FITS/TAM/index-25/DSS--DSS2+IR,25,51.4828106,-35.9208869,DSS,DSS2+IR,1,"(30, 29)",11,1.0,0.07476635514018691,0.396484375,0.13785310734463277,,NULL
FITS/TAM/index-25/WISE+(AllWISE)--w1,25,51.4828106,-35.9208869,WISE,w1,1,"(22, 22)",9,0.0,0.09627329192546584,0.376953125,0.16632231404958678,,NULL
FITS/TAM/index-25/2MASS--J,25,51.4828106,-35.9208869,2MASS,J,1,"(29, 29)",7,2.8284271247461903,0.0,0.365234375,0.021768341843590434,,NULL
FITS/TAM/index-25/2MASS--H,25,51.4828106,-35.9208869,2MASS,H,1,"(29, 30)",4,2.23606797749979,0.0,0.326171875,0.01719967750604676,,NULL
FITS/TAM/index-26/WISE+(AllWISE)--w3,26,101.9853335,-53.1781746,WISE,w3,0,NULL,NULL,NULL,NULL,0.455078125,0.18838383838383838,0,Image lacks central blob
FITS/TAM/index-26/WISE+(AllWISE)--w2,26,101.9853335,-53.1781746,WISE,w2,1,"(22, 21)",8,1.0,0.0,0.349609375,0.11515151515151516,,NULL
FITS/TAM/index-26/DSS--DSS2+Blue,26,101.9853335,-53.1781746,DSS,DSS2+Blue,1,"(17, 16)",7,2.23606797749979,0.12244897959183673,0.529296875,0.2236734693877551,,NULL
FITS/TAM/index-26/2MASS--K,26,101.9853335,-53.1781746,2MASS,K,1,"(29, 30)",4,2.23606797749979,0.0,0.310546875,0.010749798441279226,,NULL
FITS/TAM/index-26/WISE+(AllWISE)--w4,26,101.9853335,-53.1781746,WISE,w4,0,NULL,NULL,NULL,NULL,0.634765625,0.5272727272727272,0,Image lacks central blob
FITS/TAM/index-26/DSS--DSS2+Red,26,101.9853335,-53.1781746,DSS,DSS2+Red,1,"(29, 30)",11,1.0,0.06651376146788991,0.396484375,0.13954802259887006,,NULL
FITS/TAM/index-26/DSS--DSS2+IR,26,101.9853335,-53.1781746,DSS,DSS2+IR,1,"(29, 29)",7,1.4142135623730951,0.0,0.388671875,0.06807909604519774,,NULL
FITS/TAM/index-26/WISE+(AllWISE)--w1,26,101.9853335,-53.1781746,WISE,w1,1,"(22, 21)",7,1.0,0.0,0.330078125,0.1,,NULL
FITS/TAM/index-26/2MASS--J,26,101.9853335,-53.1781746,2MASS,J,1,"(29, 30)",4,2.23606797749979,0.0,0.283203125,0.011018543402311207,,NULL
FITS/TAM/index-26/2MASS--H,26,101.9853335,-53.1781746,2MASS,H,1,"(29, 30)",4,2.23606797749979,0.0,0.298828125,0.011018543402311207,,NULL
FITS/TAM/index-27/WISE+(AllWISE)--w3,27,176.0058263,-55.3908535,WISE,w3,0,NULL,NULL,NULL,NULL,0.466796875,0.17580246913580247,0,Image lacks central blob
FITS/TAM/index-27/WISE+(AllWISE)--w2,27,176.0058263,-55.3908535,WISE,w2,1,"(22, 22)",7,1.4142135623730951,0.0,0.373046875,0.1037037037037037,,NULL
FITS/TAM/index-27/2MASS--K,27,176.0058263,-55.3908535,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.318359375,0.010212308519215264,,NULL
FITS/TAM/index-27/WISE+(AllWISE)--w4,27,176.0058263,-55.3908535,WISE,w4,0,NULL,NULL,NULL,NULL,0.666015625,0.3728395061728395,0,Image lacks central blob
FITS/TAM/index-27/DSS--DSS2+Red,27,176.0058263,-55.3908535,DSS,DSS2+Red,1,"(29, 30)",7,1.0,0.0,0.400390625,0.07598870056497176,,NULL
FITS/TAM/index-27/DSS--DSS2+IR,27,176.0058263,-55.3908535,DSS,DSS2+IR,2,"(28, 30)",7,2.0,0.0,0.361328125,0.06525423728813559,,NULL
FITS/TAM/index-27/WISE+(AllWISE)--w1,27,176.0058263,-55.3908535,WISE,w1,1,"(22, 22)",7,1.4142135623730951,0.0,0.349609375,0.0908641975308642,,NULL
FITS/TAM/index-27/2MASS--J,27,176.0058263,-55.3908535,2MASS,J,1,"(29, 30)",4,2.23606797749979,0.0,0.294921875,0.010749798441279226,,NULL
FITS/TAM/index-27/2MASS--H,27,176.0058263,-55.3908535,2MASS,H,1,"(29, 30)",4,2.23606797749979,0.0,0.306640625,0.009943563558183283,,NULL
FITS/TAM/index-28/WISE+(AllWISE)--w3,28,71.5395472,-11.5611875,WISE,w3,0,NULL,NULL,NULL,NULL,0.435546875,0.1898989898989899,0,Image lacks central blob
FITS/TAM/index-28/WISE+(AllWISE)--w2,28,71.5395472,-11.5611875,WISE,w2,1,"(22, 21)",8,1.0,0.0,0.337890625,0.11565656565656565,,NULL
